,DOI,mat,app,prod
6023,10.1016/j.conbuildmat.2019.07.232,silica,fine aggregate,concrete
6024,10.1016/j.conbuildmat.2019.07.232,coal fly ash,fine aggregate,concrete
6025,10.1016/0008-8846(88)90128-7,unknown,unknown,concrete
6026,10.1016/j.msec.2019.109775,unknown,unknown,concrete
6027,10.1016/j.resconrec.2007.01.013,waste glass,fine aggregate,concrete
6028,10.1021/cg800963u,unknown,unknown,concrete
6029,10.1016/j.jclepro.2018.04.214,waste glass,fine aggregate,concrete
6030,10.1111/jace.17631,waste glass,supplementary cementitious material,concrete
6031,10.1016/j.cemconres.2017.07.001,unknown,unknown,concrete
6032,10.1016/j.conbuildmat.2018.03.197,colloidal nano-silica,coarse aggregate,concrete
6033,10.1002/suco.201900310,waste glass,coarse aggregate,concrete
6034,10.1007/bf00720448,waste glass,supplementary cementitious material,concrete
6035,10.1016/j.cemconres.2012.09.004,silica fume,supplementary cementitious material,concrete
6036,10.1016/j.cemconres.2019.02.008,unknown,unknown,concrete
6037,10.1016/j.conbuildmat.2012.04.117,waste glass,fine aggregate,concrete
6038,10.1016/j.conbuildmat.2017.11.018,waste glass,geopolymer,concrete
6039,10.1021/ie0109410,Class F fly ash,geopolymer,concrete
6040,10.1039/c6tb02055k,unknown,unknown,concrete
6041,10.1002/suco.201100058,waste glass,fine aggregate,concrete
6042,10.1016/j.cemconcomp.2009.09.004,unknown,unknown,concrete
6043,10.1016/j.cemconcomp.2019.03.004,waste glass,supplementary cementitious material,concrete
6044,10.1016/j.cemconres.2006.05.017,unknown,unknown,concrete
6045,10.1016/j.ceramint.2014.06.106,waste glass,clinker feedstock,concrete
6046,10.1021/es020194d,unknown,unknown,concrete
6047,10.1039/c5cp02823j,lime,clinker feedstock,concrete
6048,10.1016/0008-8846(88)90104-4,microsilica,supplementary cementitious material,concrete
6049,10.1016/j.carbpol.2017.06.062,cellulose,supplementary cementitious material,concrete
6050,10.1016/j.cemconcomp.2019.103488,unknown,unknown,concrete
6051,10.1016/j.cemconres.2012.02.010,unknown,unknown,concrete
6052,10.1016/j.cemconcomp.2020.103662,cellulose,supplementary cementitious material,concrete
6053,10.1016/j.conbuildmat.2013.11.026,unknown,unknown,concrete
6054,10.1016/j.conbuildmat.2016.10.063,waste glass,supplementary cementitious material,concrete
6055,10.1016/j.conbuildmat.2018.01.050,waste glass,fine aggregate,concrete
6056,10.1016/j.conbuildmat.2018.10.029,nano-silica,supplementary cementitious material,concrete
6057,10.1016/s0167-577x(03)00452-x,unknown,filler,concrete
6058,10.1016/0950-0618(95)00032-b,unknown,unknown,concrete
6059,10.1016/j.actbio.2019.05.050,unknown,unknown,concrete
6060,10.1016/j.cemconcomp.2007.03.008,waste glass,supplementary cementitious material,concrete
6061,10.1016/j.conbuildmat.2015.08.104,unknown,unknown,concrete
6062,10.1016/j.conbuildmat.2018.06.146,nano-silica,supplementary cementitious material,concrete
6063,10.1016/j.jhazmat.2011.08.081,waste glass,geopolymer,concrete
6064,10.1016/j.rinp.2016.05.006,unknown,unknown,concrete
6065,10.1016/s0008-8846(03)00251-5,waste glass,fine aggregate,concrete
6066,10.1016/s0008-8846(97)00171-3,unknown,unknown,concrete
6067,10.1111/j.1151-2916.1996.tb07990.x,unknown,unknown,concrete
6068,10.1007/s10853-007-1910-5,kaolin,geopolymer,concrete
6069,10.1016/j.cemconcomp.2017.07.013,unknown,unknown,concrete
6070,10.1016/j.conbuildmat.2004.04.010,glass fibre,reinforced fibre,concrete
6071,10.1016/j.conbuildmat.2013.06.083,SiO2 nanoparticle,supplementary cementitious material,concrete
6072,10.1016/j.jclepro.2018.05.086,waste glass,geopolymer,concrete
6073,10.1016/j.cemconcomp.2012.08.029,waste glass,supplementary cementitious material,concrete
6074,10.1016/j.conbuildmat.2008.05.022,waste glass,supplementary cementitious material,concrete
6075,10.1016/j.conbuildmat.2015.06.001,unknown,unknown,concrete
6076,10.1016/j.conbuildmat.2016.07.049,nano-silica,geopolymer,concrete
6077,10.1016/j.conbuildmat.2018.06.221,waste glass,fine aggregate,concrete
6078,10.1039/b822285a,waste glass,supplementary cementitious material,concrete
6079,10.1007/bf00677498,waste glass,unknown,unknown
6080,10.1016/j.cemconcomp.2018.11.001,unknown,unknown,concrete
6081,10.1016/j.conbuildmat.2015.03.048,construction and demolition waste,supplementary cementitious material,concrete
6082,10.1016/j.conbuildmat.2019.01.108,unknown,unknown,concrete
6083,10.1016/j.jenvman.2011.06.021,waste glass,geopolymer,concrete
6084,10.1016/s0008-8846(96)00186-x,unknown,unknown,concrete
6085,10.1023/a:1004882419034,unknown,unknown,concrete
6086,10.1016/j.conbuildmat.2014.01.003,colloidal nano-silica,coarse aggregate,concrete
6087,10.1016/j.conbuildmat.2016.11.103,waste glass,fine aggregate,concrete
6088,10.1016/j.conbuildmat.2019.03.243,silica,supplementary cementitious material,concrete
6089,10.1016/s0008-8846(97)00167-1,unknown,unknown,concrete
6090,10.1039/c4ra11665h,coal fly ash,geopolymer,concrete
6091,10.1007/bf01113602,glass fibre,reinforced fibre,concrete
6092,10.1007/s10717-011-9291-2,waste glass,additive,concrete
6093,10.1016/j.cemconcomp.2011.12.003,unknown,unknown,concrete
6094,10.1016/j.conbuildmat.2016.05.075,nano-silica,supplementary cementitious material,concrete
6095,10.1016/j.conbuildmat.2017.01.011,nano-silica,supplementary cementitious material,concrete
6096,10.1016/j.conbuildmat.2019.116779,waste glass,supplementary cementitious material,concrete
6097,10.1016/j.wasman.2008.03.005,waste glass,supplementary cementitious material,concrete
6098,10.1103/physrevlett.104.195502,unknown,unknown,concrete
6099,10.1002/suco.201700174,unknown,unknown,concrete
6100,10.1016/j.cemconcomp.2018.02.015,waste glass,supplementary cementitious material,concrete
6101,10.1016/j.conbuildmat.2019.03.038,unknown,unknown,concrete
6102,10.1002/adma.201303345,unknown,unknown,concrete
6103,10.1016/j.cemconcomp.2020.103626,nano-silica,supplementary cementitious material,concrete
6104,10.1016/j.cemconres.2013.04.014,limestone,coarse aggregate,concrete
6105,10.1016/s0958-9465(97)00075-9,unknown,unknown,concrete
6106,10.1016/j.conbuildmat.2014.10.014,nano-silica,supplementary cementitious material,concrete
6107,10.1002/suco.201700048,unknown,unknown,concrete
6108,10.1016/j.cemconcomp.2014.02.007,electric arc furnace slag,fine aggregate,unknown
6109,10.1016/j.conbuildmat.2018.08.022,unknown,unknown,concrete
6110,10.1016/j.jclepro.2012.05.003,waste glass,fine aggregate,concrete
6111,10.1016/j.jclepro.2012.09.021,waste glass,coarse aggregate,concrete
6112,10.1016/j.jclepro.2015.04.004,waste glass,supplementary cementitious material,concrete
6113,10.1016/j.msec.2019.02.049,limestone powder,supplementary cementitious material,concrete
6114,10.1016/0008-8846(79)90024-3,unknown,unknown,concrete
6115,10.1016/j.conbuildmat.2019.117805,glass fibre,geopolymer,geopolymer mortar
6116,10.1016/j.jclepro.2018.07.200,glass fibre,reinforced fibre,concrete
6117,10.1016/j.apgeochem.2017.12.006,unknown,unknown,concrete
6118,10.1016/j.cemconcomp.2013.04.015,unknown,unknown,concrete
6119,10.1016/j.cemconres.2011.10.008,SiO2 nanoparticle,supplementary cementitious material,concrete
6120,10.1016/j.conbuildmat.2014.12.002,steel fiber,reinforced fibre,concrete
6121,10.1016/j.conbuildmat.2015.07.089,nano-silica,supplementary cementitious material,concrete
6122,10.1016/s0008-8846(02)00937-7,unknown,unknown,concrete
6123,10.1111/j.1151-2916.1989.tb06263.x,unknown,unknown,concrete
6124,10.1617/s11527-006-9191-z,unknown,unknown,concrete
6125,10.1007/bf00354449,unknown,unknown,concrete
6126,10.1016/j.cemconres.2005.12.012,waste glass,supplementary cementitious material,concrete
6127,10.1016/j.conbuildmat.2017.12.079,waste glass,geopolymer,concrete
6128,10.1016/j.jclepro.2017.11.057,waste glass,fine aggregate,concrete
6129,10.1016/s0008-8846(00)00426-9,waste glass,supplementary cementitious material,concrete
6130,10.1002/suco.201900096,waste glass,filler,concrete
6131,10.1007/s10973-008-9668-9,aluminosilicate,additive,concrete
6132,10.1016/0008-8846(95)00219-7,unknown,unknown,concrete
6133,10.1016/j.cemconcomp.2010.10.019,unknown,unknown,concrete
6134,10.1016/j.cemconres.2008.08.002,unknown,unknown,concrete
6135,10.1016/j.conbuildmat.2012.04.027,waste glass,supplementary cementitious material,concrete
6136,10.1016/j.conbuildmat.2015.10.185,unknown,unknown,concrete
6137,10.1016/j.conbuildmat.2019.03.321,unknown,unknown,concrete
6138,10.1016/j.conbuildmat.2019.116773,waste glass,supplementary cementitious material,concrete
6139,10.1016/j.proeng.2017.04.284,waste glass,supplementary cementitious material,concrete
6140,10.1016/s0956-053x(02)00047-8,waste glass,clinker feedstock,concrete
6141,10.1016/j.cemconcomp.2016.02.003,unknown,unknown,concrete
6142,10.1016/j.conbuildmat.2017.09.005,waste glass,fine aggregate,concrete
6143,10.1016/j.msec.2011.05.012,unknown,unknown,concrete
6144,10.1617/s11527-013-0038-0,unknown,unknown,unknown
6145,10.1016/j.conbuildmat.2013.05.058,waste glass,filler,unknown
6146,10.1016/j.conbuildmat.2015.05.056,unknown,unknown,concrete
6147,10.1016/j.conbuildmat.2015.12.064,silica,fine aggregate,concrete
6148,10.1016/j.conbuildmat.2017.04.011,unknown,unknown,concrete
6149,10.1016/j.conbuildmat.2019.08.029,glass fibre,reinforced fibre,concrete
6150,10.1016/j.conbuildmat.2008.12.012,waste glass,unknown,concrete
6151,10.1016/j.conbuildmat.2019.116783,glass fibre,reinforced fibre,concrete
6152,10.1016/j.hbrcj.2013.09.001,blast furnace slag,supplementary cementitious material,concrete
6153,10.1021/acs.jpcc.8b10045,unknown,unknown,concrete
6154,10.1007/bf00553110,glass fibre,reinforced fibre,concrete
6155,10.1016/j.cemconcomp.2007.08.010,waste glass,supplementary cementitious material,concrete
6156,10.1016/j.conbuildmat.2017.12.119,unknown,unknown,concrete
6157,10.1617/s11527-012-9897-z,waste glass,fine aggregate,concrete
6158,10.1016/0008-8846(88)90100-7,unknown,unknown,concrete
6159,10.1016/j.cemconres.2018.06.009,fine recycled concrete aggregate,supplementary cementitious material,concrete
6160,10.1016/j.conbuildmat.2006.06.010,unknown,unknown,concrete
6161,10.1016/j.conbuildmat.2017.01.040,nano-silica,supplementary cementitious material,concrete
6162,10.1016/j.conbuildmat.2018.12.186,waste glass,fine aggregate,concrete
6163,10.1016/j.conbuildmat.2019.117641,unknown,unknown,concrete
6164,10.1021/ja908146m,unknown,unknown,concrete
6165,10.1617/s11527-012-9972-5,unknown,unknown,concrete
6166,10.1002/suco.201600143,unknown,unknown,concrete
6167,10.1016/0008-8846(77)90089-8,unknown,unknown,concrete
6168,10.1016/j.cemconcomp.2017.01.011,unknown,unknown,concrete
6169,10.1016/j.conbuildmat.2007.03.002,silica,unknown,concrete
6170,10.1016/j.conbuildmat.2019.117213,waste glass,supplementary cementitious material,concrete
6171,10.1016/j.conbuildmat.2019.117719,unknown,unknown,concrete
6172,10.1016/j.conbuildmat.2020.118382,silica fume,supplementary cementitious material,concrete
6173,10.1016/j.conbuildmat.2020.118973,waste glass,fine aggregate,concrete
6174,10.1016/j.jmrt.2020.07.083,unknown,unknown,concrete
6175,10.1016/j.matchar.2016.04.011,unknown,supplementary cementitious material,concrete
6176,10.1016/j.matlet.2018.01.089,unknown,unknown,concrete
6177,10.1016/j.proeng.2017.01.398,waste glass,supplementary cementitious material,concrete
6178,10.1007/bf00702110,waste glass,supplementary cementitious material,concrete
6179,10.1016/0008-8846(89)90047-1,unknown,unknown,concrete
6180,10.1016/0008-8846(90)90048-3,unknown,unknown,unknown
6181,10.1016/j.cemconcomp.2008.05.003,kaolinite,supplementary cementitious material,concrete
6182,10.1016/j.cemconcomp.2008.05.003,silica fume,supplementary cementitious material,concrete
6183,10.1016/j.conbuildmat.2014.05.059,unknown,unknown,concrete
6184,10.1016/j.conbuildmat.2018.05.252,waste rubber particles,supplementary cementitious material,concrete
6185,10.1016/j.micromeso.2013.09.039,unknown,unknown,concrete
6186,10.1007/s10856-015-5607-z,unknown,unknown,concrete
6187,10.1016/j.cemconcomp.2006.07.014,unknown,unknown,concrete
6188,10.1016/j.cemconcomp.2016.11.006,unknown,unknown,concrete
6189,10.1016/j.matdes.2020.109066,unknown,unknown,concrete
6190,10.1016/j.conbuildmat.2018.09.105,unknown,unknown,concrete
6191,10.1016/j.jclepro.2018.11.288,waste glass,supplementary cementitious material,concrete
6192,10.1016/0008-8846(84)90035-8,coal fly ash,supplementary cementitious material,concrete
6193,10.1016/0008-8846(93)90177-b,limestone powder,supplementary cementitious material,concrete
6194,10.1016/j.cemconres.2004.11.016,natural pozzolan,unknown,concrete
6195,10.1016/j.cemconres.2011.01.016,silica fume,supplementary cementitious material,concrete
6196,10.1016/0008-8846(89)90041-0,silica fume,supplementary cementitious material,concrete
6197,10.1016/j.conbuildmat.2014.07.071,unknown,unknown,concrete
6198,10.1016/j.conbuildmat.2019.03.024,coarse recycled concrete aggregate,fine aggregate,concrete
6199,10.1016/j.conbuildmat.2019.07.238,unknown,,concrete
6200,10.1016/j.jclepro.2019.119333,waste glass,fine aggregate,concrete
6201,10.1007/s10856-007-0139-9,unknown,unknown,concrete
6202,10.1016/j.cemconres.2005.12.010,waste glass,supplementary cementitious material,concrete
6203,10.1016/j.conbuildmat.2018.03.247,red mud,supplementary cementitious material,concrete
6204,10.1016/j.conbuildmat.2018.08.081,glass fibre,supplementary cementitious material,concrete
6205,10.1016/j.conbuildmat.2018.12.103,unknown,unknown,concrete
6206,10.1016/j.jclepro.2019.06.260,waste glass,fine aggregate,concrete
6207,10.1016/j.msea.2012.01.045,nano-silica,supplementary cementitious material,concrete
6208,10.1016/s0040-6031(99)00369-x,unknown,unknown,concrete
6209,10.1021/cm703369s,metakaolin,geopolymer,concrete
6210,10.1007/s00521-012-1137-5,palm oil clinker,geopolymer,concrete
6211,10.1016/0008-8846(75)90019-8,unknown,unknown,concrete
6212,10.1016/j.cemconcomp.2008.12.002,waste glass,fine aggregate,concrete
6213,10.1016/j.cemconres.2007.09.017,silica fume,supplementary cementitious material,concrete
6214,10.1016/j.cemconres.2014.01.006,silica fume,supplementary cementitious material,concrete
6215,10.1016/j.conbuildmat.2017.10.002,coal fly ash,clinker feedstock,concrete
6216,10.1016/j.proeng.2016.07.139,unknown,unknown,concrete
6217,10.1617/s11527-013-0046-0,basalt fiber,reinforced fibre,concrete
6218,10.1002/suco.201700069,waste glass,fine aggregate,concrete
6219,10.1016/0008-8846(79)90121-2,unknown,unknown,concrete
6220,10.1016/0008-8846(80)90108-8,unknown,unknown,cement
6221,10.1016/0008-8846(80)90108-8,unknown,unknown,concrete
6222,10.1016/0008-8846(80)90108-8,lignin,supplementary cementitious material,cement
6223,10.1016/0008-8846(80)90108-8,lignin,supplementary cementitious material,concrete
6224,10.1016/j.conbuildmat.2017.06.050,waste glass,geopolymer,concrete
6225,10.1016/j.conbuildmat.2017.07.162,waste glass,supplementary cementitious material,concrete
6226,10.1016/j.conbuildmat.2019.05.174,microsilica,supplementary cementitious material,concrete
6227,10.1007/s11148-006-0087-9,unknown,unknown,concrete
6228,10.1016/j.cemconcomp.2012.08.028,waste glass,fine aggregate,concrete
6229,10.1016/j.conbuildmat.2016.10.095,coarse recycled concrete aggregate,supplementary cementitious material,concrete
6230,10.1016/j.conbuildmat.2018.06.215,unknown,unknown,concrete
6231,10.1016/j.jclepro.2013.01.025,waste glass,fine aggregate,concrete
6232,10.1016/j.jnoncrysol.2018.02.036,electric arc furnace slag,geopolymer,concrete
6233,10.1016/j.msec.2018.03.001,limestone powder,supplementary cementitious material,concrete
6234,10.1016/s0008-8846(02)00766-4,kaolinite,fine aggregate,concrete
6235,10.1002/suco.201600173,unknown,unknown,concrete
6236,10.1007/bf01295590,aluminosilicate,supplementary cementitious material,high-alumina cement
6237,10.1016/j.conbuildmat.2018.12.161,rubber waste,supplementary cementitious material,concrete
6238,10.1016/j.conbuildmat.2018.12.161,coarse recycled concrete aggregate,coarse aggregate,concrete
6239,10.1016/j.jclepro.2018.12.123,waste glass,supplementary cementitious material,concrete
6240,10.1617/s11527-010-9627-3,silica fume,supplementary cementitious material,concrete
6241,10.1002/suco.201900133,unknown,unknown,concrete
6242,10.1016/0958-9465(90)90046-z,unknown,unknown,concrete
6243,10.1016/j.cemconcomp.2017.05.011,waste glass,fine aggregate,concrete
6244,10.1016/j.conbuildmat.2016.09.026,nano-silica,fine aggregate,concrete
6245,10.1016/j.conbuildmat.2017.11.080,waste glass,fine aggregate,concrete
6246,10.1016/j.conbuildmat.2017.11.164,unknown,unknown,concrete
6247,10.1016/0950-0618(95)00048-8,unknown,unknown,concrete
6248,10.1016/j.addma.2020.101069,glass fibre,reinforced fibre,concrete
6249,10.1016/j.cemconcomp.2013.07.002,nano-silica,supplementary cementitious material,concrete
6250,10.1016/j.cemconcomp.2020.103690,unknown,unknown,concrete
6251,10.1016/j.conbuildmat.2019.07.115,nano-silica,supplementary cementitious material,concrete
6252,10.1016/j.cemconres.2014.07.001,silica fume,supplementary cementitious material,concrete
6253,10.1016/j.conbuildmat.2015.02.026,nano-silica,supplementary cementitious material,concrete
6254,10.1016/j.wasman.2016.04.003,waste glass,geopolymer,unknown
6255,10.1016/j.conbuildmat.2007.07.003,unknown,unknown,concrete
6256,10.1021/acs.jpcc.7b02439,unknown,unknown,concrete
6257,10.1016/0008-8846(87)90010-x,unknown,unknown,concrete
6258,10.1016/j.conbuildmat.2011.04.043,waste glass,fine aggregate,concrete
6259,10.1016/j.conbuildmat.2019.117804,waste glass,supplementary cementitious material,concrete
